Unnamed: 0,index,submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy,Correct/incorrect,submission_idstr,problem_idstr,test_path,sum_path,code,summary
22475,6960,s632636695,p00002,u813832396,1462780843,C++,C++,cpp,Accepted,0.0,1204.0,219,1/1,1,s632636695,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s632636695.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include <iostream>
#include<cmath>
using namespace std;

int main() {
    int a, b;
    int sum;
    while(cin >> a >> b){
        sum = 0;
        sum = log10(a+b)+1;
        cout << sum << endl;
    }
    return 0;
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
22991,7476,s188424736,p00002,u316514443,1480515112,C++,C++,cpp,Accepted,0.0,3160.0,351,1/1,1,s188424736,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s188424736.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include <stdio.h>
#include <iostream>

int main(){
  int a, b, c;
  int i;
  int num;
  
  while(scanf(""%d"", &a)!=EOF){
    scanf(""%d"", &b);
    
    i = 10;
    num = 1;
    c = a + b;
    while(1){
      if(c/i!=0){
        num++;
        i *= 10;
      }else{
        break;
      }
    }
    std::cout << num << std::endl;
  }
  
  return 0;
  
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
21239,5724,s261910242,p00002,u011621222,1556371297,C++,C++,cpp,Accepted,0.0,2580.0,319,1/1,1,s261910242,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s261910242.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"/* AOJ0002 Digit Number */
 
#include <stdio.h>
 
int sum_digits(int n, int base)
{
    int count = 0;
 
    while(n) {
        count++;
        n /= base;
    }
 
    return count;
}
 
int main(void)
{
    int a, b;
 
    while(~scanf(""%d%d"", &a, &b))
        printf(""%d\n"", sum_digits(a + b, 10));
 
    return 0;
}

","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
21889,6374,s597547245,p00002,u072632578,1441264277,C++,C++,cpp,Accepted,0.0,1196.0,290,1/1,1,s597547245,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s597547245.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include <iostream>
#include <cstdio>

using namespace std;

int main() {
    int a, b;
    char c[10];
    while (cin >> a >> b) {
        sprintf(c, ""%d"", a+b);
        int i = 0;
        while (c[i] != '\0') {
            ++i;
        }

        cout << i << endl;
    }

    return 0;
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
21625,6110,s736818231,p00002,u258803126,1428480710,C++,C++,cpp,Accepted,0.0,1028.0,260,1/1,1,s736818231,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s736818231.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include <stdio.h>

int main() {
    int a;
    int b;
    while (scanf(""%d %d"", &a, &b) != EOF) {
        int result = a + b;
        int digit = 0;
        while (result != 0) {
        digit++;
        result /= 10;
    }

    printf(""%d\n"", digit);
    }
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
21810,6295,s640101878,p00002,u399801521,1436012013,C++,C++,cpp,Accepted,0.0,1160.0,186,1/1,1,s640101878,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s640101878.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include<iostream>
using namespace std;

int main(){
	int a,b,n,m;
	
	while(cin>>a>>b){
	n = a+b;
	m = 0;
		while(n!=0){
			m++;
			n /= 10;
			
		}
			
	cout<<m<<endl;
	}
	
	return 0;
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
22233,6718,s347606979,p00002,u797095866,1448955098,C++,C++,cpp,Accepted,0.0,1204.0,410,1/1,1,s347606979,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s347606979.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#define _CRT_SECURE_NO_WARNINGS
#define M_PI 3.14159265358979
#include <iostream>
#include <stdio.h>
#include <string>
#include <math.h>
#include<iomanip>
#include<vector>
#include<cmath>
#include <algorithm>

using namespace std;

int main(){
	int a,b;
	while (scanf(""%d %d"",&a,&b) != -1){
		int c = a + b;
		int count = 0;
		while (c > 0){
			c /= 10;
			count++;
		}
		cout << count << endl;
	}
	return 0;
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
21769,6254,s885715109,p00002,u610017377,1434364895,C++,C++,cpp,Accepted,0.0,1028.0,306,1/1,1,s885715109,p00002,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00002/s885715109.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00002.txt,"#include <stdio.h>

int main(void){
	unsigned long int i,j,sum;
	unsigned int count = 0;
	while(1){
		if(scanf(""%ld %ld"",&i,&j)==EOF)	break;
		
		sum = i+j;
		count = 0;
		for(unsigned long int dec=10;dec<=1000000;dec*=10){
			if(sum < dec)	break;
			count ++;
		}
		printf(""%d\n"",count+1);
	}
	return 0;
}","Here's the code summary for the ""Digit Number"" problem in C/C++ format:

---

### Code Summary Format

1. **Function/Method Name**:  
   `count_digits_sum`

2. **Purpose**:  
   Computes the number of digits in the sum of two given integers.

3. **Inputs**:  
   - `a` (int): First non-negative integer (0 ≤ a ≤ 1,000,000).  
   - `b` (int): Second non-negative integer (0 ≤ b ≤ 1,000,000).  

4. **Outputs**:  
   - Returns the number of digits in `a + b` (int).  

5. **Key Operations/Logic**:  
   - Sums the two input integers (`a + b`).  
   - Handles the special case where the sum is `0` (1 digit).  
   - For non-zero sums, calculates the number of digits using logarithm (`log10(sum) + 1`) or iterative division by 10.  

6. **Dependencies**:  
   - `<stdio.h>` for input/output.  
   - `<math.h>` (optional, if using `log10`).  

7. **Edge Cases Handled**:  
   - Sum is `0` (returns 1 digit).  
   - Large sums (up to 2,000,000).  
   - Multiple test cases (up to 200).  

8. **Example Usage**:  
   ```c
   int main() {
       int a, b;
       while (scanf(""%d %d"", &a, &b) != EOF) {
           printf(""%d\n"", count_digits_sum(a, b));
       }
       return 0;
   }
   ```

---

### Notes:
- The function should read inputs until EOF (end-of-file) is encountered.  
- The sample outputs correspond to:  
  - `5 + 7 = 12` → 2 digits.  
  - `1 + 99 = 100` → 3 digits.  
  - `1000 + 999 = 1999` → 4 digits.  
- The solution avoids converting the sum to a string to count digits (efficient for constraints)."
28381,4635,s613963458,p00003,u222957942,1434337921,C++,C++11,cpp,Accepted,0.0,1224.0,1068,1/1,1,s613963458,p00003,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00003/s613963458.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00003.txt,"#include<iostream>
#include<math.h>

using namespace std;

int main()
{
        double c[3];
        int i = 0;
        int temp = 0;
        int data = 0;
        int j = 0;
        int count = 0;
        double hoge,fuga;

        cin >> data;

        while(j<data)
        {
                count = 0;
                cin >> c[0] >> c[1] >> c[2];
                while(count<2){
                for(i=0;i<2;i++)
                {
                        if(c[i]<c[i+1])
                        {
                                temp = c[i];
                                c[i]=c[i+1];
                                c[i+1]=temp;
                        }

                }
                count++;
                }
                hoge = pow(c[0],2.0);
                fuga = pow(c[1],2.0) + pow(c[2],2.0);

                if(hoge == fuga)
                {
                        cout << ""YES"" << endl;
                }
                else
                {
                        cout << ""NO"" << endl;
                }

                j++;
        }
}","Here's the code summary for the ""Is it a Right Triangle?"" problem:

---

### Code Summary Format  

1. **Function/Method Name**:  
   `is_right_triangle`  

2. **Purpose**:  
   Determines whether three given side lengths form a right triangle.  

3. **Inputs**:  
   - `a, b, c` (integers): The lengths of the three sides of a triangle.  

4. **Outputs**:  
   - `""YES""` if the sides form a right triangle, `""NO""` otherwise.  

5. **Key Operations/Logic**:  
   - Checks the Pythagorean theorem: \(a^2 + b^2 = c^2\) (or any permutation).  
   - Sorts the sides to identify the hypotenuse (longest side).  
   - Compares the sum of squares of the two shorter sides with the square of the longest side.  

6. **Dependencies**:  
   - None (standard arithmetic operations).  

7. **Edge Cases Handled**:  
   - Ensures the sides form a valid triangle (sum of any two sides > third side).  
   - Handles multiple test cases efficiently.  

8. **Example Usage (Optional)**:  
   ```cpp
   cout << is_right_triangle(4, 3, 5) << endl;  // Output: ""YES""  
   cout << is_right_triangle(8, 8, 8) << endl;  // Output: ""NO""  
   ```

---

### Additional Notes for Implementation:  
- **Input Handling**: Read `N` test cases first, then process each triplet.  
- **Efficiency**: The solution should handle the upper constraint (\(N = 1000\)) with minimal overhead.  
- **Validation**: Though the problem guarantees valid inputs, a robust solution might verify triangle validity (e.g., all sides > 0).  

Would you like a reference implementation in C/C++?"
28018,4272,s865223077,p00003,u869897832,1404722615,C++,C++,cpp,Accepted,0.0,1008.0,552,1/1,1,s865223077,p00003,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00003/s865223077.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00003.txt,"#include<stdio.h>

void right_triangle(int x, int y, int z)
{
    int xx = x * x;
    int yy = y * y;
    int zz = z * z;
    if (xx == yy + zz) {
        printf(""YES\n"");
    } else if (yy == xx + zz) {
        printf(""YES\n"");
    } else if (zz == xx + yy) {
        printf(""YES\n"");
    } else {
        printf(""NO\n"");
    }
}    

int main(void)
{
    int n;
    scanf(""%d"", &n);
    for (int i = 0; i < n; i++) {
        int r[3];
        scanf(""%d %d %d"", &r[0], &r[1], &r[2]);
        right_triangle(r[0], r[1], r[2]);
    }
    return 0;
}    ","Here's the code summary for the ""Is it a Right Triangle?"" problem:

---

### Code Summary Format  

1. **Function/Method Name**:  
   `is_right_triangle`  

2. **Purpose**:  
   Determines whether three given side lengths form a right triangle.  

3. **Inputs**:  
   - `a, b, c` (integers): The lengths of the three sides of a triangle.  

4. **Outputs**:  
   - `""YES""` if the sides form a right triangle, `""NO""` otherwise.  

5. **Key Operations/Logic**:  
   - Checks the Pythagorean theorem: \(a^2 + b^2 = c^2\) (or any permutation).  
   - Sorts the sides to identify the hypotenuse (longest side).  
   - Compares the sum of squares of the two shorter sides with the square of the longest side.  

6. **Dependencies**:  
   - None (standard arithmetic operations).  

7. **Edge Cases Handled**:  
   - Ensures the sides form a valid triangle (sum of any two sides > third side).  
   - Handles multiple test cases efficiently.  

8. **Example Usage (Optional)**:  
   ```cpp
   cout << is_right_triangle(4, 3, 5) << endl;  // Output: ""YES""  
   cout << is_right_triangle(8, 8, 8) << endl;  // Output: ""NO""  
   ```

---

### Additional Notes for Implementation:  
- **Input Handling**: Read `N` test cases first, then process each triplet.  
- **Efficiency**: The solution should handle the upper constraint (\(N = 1000\)) with minimal overhead.  
- **Validation**: Though the problem guarantees valid inputs, a robust solution might verify triangle validity (e.g., all sides > 0).  

Would you like a reference implementation in C/C++?"
28822,5076,s828934034,p00003,u135649385,1460744875,C++,C++,cpp,Accepted,0.0,1172.0,333,1/1,1,s828934034,p00003,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00003/s828934034.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00003.txt,"#include<iostream>
#include<algorithm>
using namespace std;
 
int main() {
  int N;
  cin >> N;

  for (int i = 0; i < N; i++) {
    int array[3];
    cin >> array[0] >> array[1] >> array[2];
    sort(array, array+3);
    cout << ((array[0]*array[0]+array[1]*array[1] == array[2]*array[2]) ? ""YES"" : ""NO"") << endl;
  }

  return 0;
}","Here's the code summary for the ""Is it a Right Triangle?"" problem:

---

### Code Summary Format  

1. **Function/Method Name**:  
   `is_right_triangle`  

2. **Purpose**:  
   Determines whether three given side lengths form a right triangle.  

3. **Inputs**:  
   - `a, b, c` (integers): The lengths of the three sides of a triangle.  

4. **Outputs**:  
   - `""YES""` if the sides form a right triangle, `""NO""` otherwise.  

5. **Key Operations/Logic**:  
   - Checks the Pythagorean theorem: \(a^2 + b^2 = c^2\) (or any permutation).  
   - Sorts the sides to identify the hypotenuse (longest side).  
   - Compares the sum of squares of the two shorter sides with the square of the longest side.  

6. **Dependencies**:  
   - None (standard arithmetic operations).  

7. **Edge Cases Handled**:  
   - Ensures the sides form a valid triangle (sum of any two sides > third side).  
   - Handles multiple test cases efficiently.  

8. **Example Usage (Optional)**:  
   ```cpp
   cout << is_right_triangle(4, 3, 5) << endl;  // Output: ""YES""  
   cout << is_right_triangle(8, 8, 8) << endl;  // Output: ""NO""  
   ```

---

### Additional Notes for Implementation:  
- **Input Handling**: Read `N` test cases first, then process each triplet.  
- **Efficiency**: The solution should handle the upper constraint (\(N = 1000\)) with minimal overhead.  
- **Validation**: Though the problem guarantees valid inputs, a robust solution might verify triangle validity (e.g., all sides > 0).  

Would you like a reference implementation in C/C++?"
28296,4550,s796642372,p00003,u867824281,1431507240,C++,C++,cpp,Accepted,0.0,1156.0,328,1/1,1,s796642372,p00003,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00003/s796642372.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00003.txt,"#include<iostream>
int main(void){
	int a,b,c,n,i;
	std::cin>>n;
	for(i=0;i<n;i++){
		std::cin>>a>>b>>c;
		if(a*a==b*b+c*c)std::cout<<""YES""<<std::endl;
		else if(b*b==a*a+c*c)std::cout<<""YES""<<std::endl;
		else if(c*c==a*a+b*b)std::cout<<""YES""<<std::endl;
		else                 std::cout<<""NO""<<std::endl;
		}



	 return 0;
	}","Here's the code summary for the ""Is it a Right Triangle?"" problem:

---

### Code Summary Format  

1. **Function/Method Name**:  
   `is_right_triangle`  

2. **Purpose**:  
   Determines whether three given side lengths form a right triangle.  

3. **Inputs**:  
   - `a, b, c` (integers): The lengths of the three sides of a triangle.  

4. **Outputs**:  
   - `""YES""` if the sides form a right triangle, `""NO""` otherwise.  

5. **Key Operations/Logic**:  
   - Checks the Pythagorean theorem: \(a^2 + b^2 = c^2\) (or any permutation).  
   - Sorts the sides to identify the hypotenuse (longest side).  
   - Compares the sum of squares of the two shorter sides with the square of the longest side.  

6. **Dependencies**:  
   - None (standard arithmetic operations).  

7. **Edge Cases Handled**:  
   - Ensures the sides form a valid triangle (sum of any two sides > third side).  
   - Handles multiple test cases efficiently.  

8. **Example Usage (Optional)**:  
   ```cpp
   cout << is_right_triangle(4, 3, 5) << endl;  // Output: ""YES""  
   cout << is_right_triangle(8, 8, 8) << endl;  // Output: ""NO""  
   ```

---

### Additional Notes for Implementation:  
- **Input Handling**: Read `N` test cases first, then process each triplet.  
- **Efficiency**: The solution should handle the upper constraint (\(N = 1000\)) with minimal overhead.  
- **Validation**: Though the problem guarantees valid inputs, a robust solution might verify triangle validity (e.g., all sides > 0).  

Would you like a reference implementation in C/C++?"
28311,4565,s219114469,p00003,u092010477,1431676179,C++,C++11,cpp,Accepted,0.0,1268.0,620,1/1,1,s219114469,p00003,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet_C++1000/p00003/s219114469.cpp,/home/profniggastein/PycharmProjects/ReducedDataset/Project_CodeNet/problem_descriptionstext/p00003.txt,"#include <iostream>
#include <vector>
#include <array>
#include <algorithm>
#include <string>
#include <cmath>

using namespace std;

int main(){
	vector<string> results;
	int N = 0;
	cin >> N;
	for(int i = 0; i < N; i++){
		array<int, 3> triangle_vertex;
		for(int j = 0; j < 3; j++){
			cin >> triangle_vertex[j];
		}
		sort(begin(triangle_vertex), end(triangle_vertex));
		if(pow(triangle_vertex[0], 2) + pow(triangle_vertex[1], 2) == pow(triangle_vertex[2], 2)){
			results.push_back(""YES"");
		}
		else{
			results.push_back(""NO"");
		}
	}
	for(const auto& result : results){
		cout << result << endl;
	}
	return 0;
}","Here's the code summary for the ""Is it a Right Triangle?"" problem:

---

### Code Summary Format  

1. **Function/Method Name**:  
   `is_right_triangle`  

2. **Purpose**:  
   Determines whether three given side lengths form a right triangle.  

3. **Inputs**:  
   - `a, b, c` (integers): The lengths of the three sides of a triangle.  

4. **Outputs**:  
   - `""YES""` if the sides form a right triangle, `""NO""` otherwise.  

5. **Key Operations/Logic**:  
   - Checks the Pythagorean theorem: \(a^2 + b^2 = c^2\) (or any permutation).  
   - Sorts the sides to identify the hypotenuse (longest side).  
   - Compares the sum of squares of the two shorter sides with the square of the longest side.  

6. **Dependencies**:  
   - None (standard arithmetic operations).  

7. **Edge Cases Handled**:  
   - Ensures the sides form a valid triangle (sum of any two sides > third side).  
   - Handles multiple test cases efficiently.  

8. **Example Usage (Optional)**:  
   ```cpp
   cout << is_right_triangle(4, 3, 5) << endl;  // Output: ""YES""  
   cout << is_right_triangle(8, 8, 8) << endl;  // Output: ""NO""  
   ```

---

### Additional Notes for Implementation:  
- **Input Handling**: Read `N` test cases first, then process each triplet.  
- **Efficiency**: The solution should handle the upper constraint (\(N = 1000\)) with minimal overhead.  
- **Validation**: Though the problem guarantees valid inputs, a robust solution might verify triangle validity (e.g., all sides > 0).  

Would you like a reference implementation in C/C++?"
